policy,t_s,queue_p99_s,engine_p99_s,thrash_per_s
CLIMB,484.0,0.0011964702606201171,0.04377928733825683,2.0
CLIMB,485.0,0.001199519634246826,0.043727004528045656,2.0
CLIMB,486.0,0.0011934208869934077,0.0436587643623352,2.0
CLIMB,487.0,0.0011964702606201171,0.04369288444519043,1.0
CLIMB,488.0,0.0011964702606201171,0.04369288444519043,1.0
CLIMB,489.0,0.001199519634246826,0.04381022453308105,1.0
CLIMB,490.0,0.0012056183815002438,0.043867368698120114,0.0
CLIMB,491.0,0.0011911034584045413,0.04392451286315918,3.0
CLIMB,492.0,0.0011861801147460933,0.043895940780639645,0.0
CLIMB,493.0,0.0007249689102172851,0.04274085760116577,3.0
CLIMB,494.0,0.0007250356674194336,0.0427707314491272,3.0
CLIMB,495.0,0.0007250690460205078,0.04278566837310791,1.0
CLIMB,496.0,0.0007211208343505859,0.042815542221069335,1.0
CLIMB,497.0,0.0008768844604492188,0.042815542221069335,0.0
CLIMB,498.0,0.000876009464263916,0.04280060529708862,1.0
CLIMB,499.0,0.0008774757385253906,0.042689876556396486,0.0
CLIMB,500.0,0.0008774757385253906,0.042689876556396486,1.0
CLIMB,501.0,0.000876009464263916,0.04264352321624756,1.0
CLIMB,502.0,0.0008774757385253906,0.04262442588806152,0.0
CLIMB,503.0,,,0.0
CLIMB,504.0,,,1.0
CLIMB,505.0,0.0008774757385253906,0.036547336578369144,2.0
CLIMB,506.0,0.000876009464263916,0.0406294584274292,4.0
CLIMB,507.0,0.0007315278053283691,0.04075183868408203,2.0
CLIMB,508.0,0.0006771683692932129,0.04075183868408203,1.0
CLIMB,509.0,0.0006771683692932129,0.04075183868408203,1.0
CLIMB,510.0,0.0006776237487792968,0.042197437286376954,3.0
CLIMB,511.0,0.0006778907775878906,0.04221201896667481,1.0
CLIMB,512.0,0.0006776237487792968,0.042197437286376954,2.0
CLIMB,513.0,0.0008426022529602051,0.04216827392578125,1.0
CLIMB,514.0,0.0008426022529602051,0.04216827392578125,0.0
CLIMB,515.0,0.0008456683158874511,0.042197437286376954,0.0
CLIMB,516.0,0.0008472013473510741,0.04217586994171142,4.0
CLIMB,517.0,0.0008472013473510741,0.04217586994171142,1.0
CLIMB,518.0,0.000842881202697754,0.0422353720664978,2.0
CLIMB,519.0,0.0008441448211669923,0.04222824573516846,1.0
CLIMB,520.0,0.0008465957641601563,0.04147903442382812,4.0
CLIMB,521.0,0.0008453702926635743,0.041465554237365726,0.0
CLIMB,522.0,0.0008465957641601563,0.04119295120239258,3.0
CLIMB,523.0,0.0007323503494262695,0.041242191791534426,1.0
CLIMB,524.0,0.0007323503494262695,0.041242191791534426,1.0
CLIMB,525.0,0.0007362651824951172,0.04119295120239258,0.0
CLIMB,526.0,0.0007361602783203125,0.04261619567871094,2.0
CLIMB,527.0,0.0007621955871582032,0.04270532369613647,1.0
CLIMB,528.0,0.0007633781433105469,0.04272108793258667,3.0
CLIMB,529.0,0.002147645950317383,0.04272108793258667,2.0
CLIMB,530.0,0.002132463455200196,0.042717146873474124,1.0
CLIMB,531.0,0.002147645950317383,0.04272108793258667,3.0
CLIMB,532.0,0.002132463455200196,0.042717146873474124,3.0
CLIMB,533.0,0.002147645950317383,0.04272108793258667,1.0
CLIMB,534.0,0.002145719528198243,0.042717146873474124,2.0
CLIMB,535.0,0.002145719528198243,0.042717146873474124,0.0
CLIMB,536.0,0.0021734333038330076,0.04221863746643066,2.0
CLIMB,537.0,0.00218729019165039,0.040560019016265866,2.0
CLIMB,538.0,0.0021734333038330076,0.04055933952331543,2.0
CLIMB,539.0,0.0008919048309326172,0.040425806045532225,1.0
CLIMB,540.0,0.0008927416801452636,0.04044317722320557,1.0
CLIMB,541.0,0.0008919048309326172,0.040425806045532225,2.0
CLIMB,542.0,0.0008910679817199707,0.04202188491821289,2.0
CLIMB,543.0,0.0008902311325073242,0.04200587272644043,1.0
CLIMB,544.0,0.0008095073699951171,0.042971658706665035,1.0
CLIMB,545.0,0.0008095073699951171,0.042971658706665035,1.0
CLIMB,546.0,0.0008104085922241211,0.04298996925354004,1.0
CLIMB,547.0,0.0007646799087524414,0.04305262565612793,1.0
CLIMB,548.0,0.0007651972770690919,0.043055515289306644,1.0
CLIMB,549.0,0.0007646799087524414,0.04306349754333496,1.0
CLIMB,550.0,0.0007646799087524414,0.04306349754333496,1.0
CLIMB,551.0,0.0007646799087524414,0.04306349754333496,2.0
CLIMB,552.0,0.0007651114463806153,0.04306529998779297,2.0
CLIMB,553.0,0.0007644414901733399,0.04306349754333496,0.0
CLIMB,554.0,0.0007128286361694336,0.04289149284362793,0.0
CLIMB,555.0,0.0009153366088867188,0.04988682270050049,2.0
CLIMB,556.0,0.000914912223815918,0.04980920553207398,4.0
CLIMB,557.0,0.000914912223815918,0.04988379240036011,2.0
CLIMB,558.0,0.0009144878387451172,0.049812955856323234,4.0
CLIMB,559.0,0.0009144878387451172,0.049812955856323234,3.0
CLIMB,560.0,0.0009140634536743163,0.04974211931228637,1.0
CLIMB,561.0,0.0023891806602478016,0.04974211931228637,1.0
CLIMB,562.0,0.0024060726165771465,0.049812955856323234,1.0
CLIMB,563.0,0.002422964572906495,0.04988379240036011,3.0
CLIMB,564.0,0.0024567484855651856,0.05002546548843384,1.0
CLIMB,565.0,0.0024571609497070312,0.04338736534118652,1.0
CLIMB,566.0,0.002476112842559814,0.04328484058380127,1.0
CLIMB,567.0,0.0024777173995971687,0.040129446983337404,0.0
CLIMB,568.0,0.002490823268890381,0.0401378607749939,4.0
CLIMB,569.0,0.0025039291381835937,0.04014627456665039,1.0
CLIMB,570.0,0.0025170350074768064,0.040154688358306885,1.0
CLIMB,571.0,0.0012572669982910155,0.040154688358306885,1.0
CLIMB,572.0,0.0012572669982910155,0.040154688358306885,0.0
CLIMB,573.0,0.0012629699707031247,0.04016310214996338,2.0
CLIMB,574.0,0.0012571001052856443,0.040154688358306885,2.0
CLIMB,575.0,0.0012571001052856443,0.04012668371200562,1.0
CLIMB,576.0,0.001251230239868164,0.0401142692565918,1.0
CLIMB,577.0,0.0007107734680175781,0.03731850624084473,3.0
CLIMB,578.0,0.0007109856605529786,0.03731764078140259,1.0
CLIMB,579.0,0.0007076454162597656,0.0373179292678833,1.0
CLIMB,580.0,0.0007075691223144532,0.03731764078140259,1.0
CLIMB,581.0,0.0007076454162597656,0.037175498008728027,0.0
CLIMB,582.0,0.0007076454162597656,0.037175498008728027,0.0
CLIMB,583.0,0.0007076454162597656,0.037175498008728027,1.0
CLIMB,584.0,0.0007076454162597656,0.037223920822143555,4.0
CLIMB,585.0,0.0007076454162597656,0.037223920822143555,2.0
CLIMB,586.0,0.0007073593139648438,0.03601231575012207,1.0
CLIMB,587.0,0.000707235336303711,0.039247581958770754,0.0
CLIMB,588.0,0.0006956005096435547,0.03934666633605957,1.0
CLIMB,589.0,0.0006955218315124512,0.040871682167053225,1.0
CLIMB,590.0,0.0006955480575561524,0.04088665962219238,1.0
CLIMB,591.0,0.0010931587219238281,0.04085670471191406,2.0
CLIMB,592.0,0.0010888385772705078,0.0408417272567749,3.0
CLIMB,593.0,0.0010814571380615237,0.040811772346496585,3.0
CLIMB,594.0,0.0010772514343261714,0.04079679489135742,1.0
CLIMB,595.0,0.0010814571380615237,0.040811772346496585,4.0
CLIMB,596.0,0.0010814571380615237,0.040811772346496585,1.0
CLIMB,597.0,0.0010814571380615237,0.042765095233917236,0.0
CLIMB,598.0,0.0010724115371704098,0.04321231365203857,1.0
CLIMB,599.0,0.0010803127288818355,0.04321757316589355,2.0
CLIMB,600.0,0.0010763621330261226,0.04321494340896606,0.0
